Speaker: Simeon
  Tier Type: po, Annotations Count: 310
    Time Stamp: ('ts618', 'ts621'), Annotation: shina purinallu gan
    Time Stamp: ('ts625', 'ts628'), Annotation: chay guashanipi, imashuti yugus 
    Time Stamp: ('ts629', 'ts631'), Annotation: imashuti nirkangi
    Time Stamp: ('ts635', 'ts636'), Annotation: ima imanish 
    Time Stamp: ('ts637', 'ts638'), Annotation: chaytaka ima, ima 
    Time Stamp: ('ts645', 'ts648'), Annotation: None
    Time Stamp: ('ts649', 'ts654'), Annotation: are
    Time Stamp: ('ts669', 'ts672'), Annotation: ese-LOC menos rincon ser-PAST
    Time Stamp: ('ts673', 'ts674'), Annotation: mmmm
    Time Stamp: ('ts701', 'ts704'), Annotation: ari
    Time Stamp: ('ts707', 'ts708'), Annotation: ah , ya ya , shinaga
    Time Stamp: ('ts710', 'ts712'), Annotation: shinaga ima tiempu amugunata
    Time Stamp: ('ts713', 'ts714'), Annotation: sirvish chayguna trabajash chaygunapi 
    Time Stamp: ('ts725', 'ts727'), Annotation: claro, kunan ña yuyuyamush 
    Time Stamp: ('ts728', 'ts731'), Annotation: cuerpo tukuringa  ña 
    Time Stamp: ('ts744', 'ts746'), Annotation: mashna maaa guaguaguna charingi
    Time Stamp: ('ts751', 'ts753'), Annotation: shuguallata
    Time Stamp: ('ts755', 'ts757'), Annotation: nachu mas charingui
    Time Stamp: ('ts763', 'ts764'), Annotation: chay shuaua
    Time Stamp: ('ts765', 'ts766'), Annotation: kunanga imata kan  payga ima 
    Time Stamp: ('ts767', 'ts768'), Annotation: dirigente o algo 
    Time Stamp: ('ts779', 'ts780'), Annotation: aaaaaaaah
    Time Stamp: ('ts783', 'ts784'), Annotation: quina 
    Time Stamp: ('ts785', 'ts786'), Annotation: chay yana urkuuuuuuuu
    Time Stamp: ('ts787', 'ts788'), Annotation: nachu tilun cucha chay piliashka
    Time Stamp: ('ts789', 'ts790'), Annotation: chay historiada nachu yachanguichi 
    Time Stamp: ('ts800', 'ts802'), Annotation: are, areee
    Time Stamp: ('ts805', 'ts806'), Annotation: Reynaldo Anguizo caiza
    Time Stamp: ('ts809', 'ts811'), Annotation: tia Ortijami nishkamari 
    Time Stamp: ('ts817', 'ts818'), Annotation: paygunauan pelearga
    Time Stamp: ('ts819', 'ts820'), Annotation: canguna chay historiada  nachu yachangichi
    Time Stamp: ('ts823', 'ts825'), Annotation: mmmm
    Time Stamp: ('ts831', 'ts833'), Annotation: kay yana urku 
    Time Stamp: ('ts836', 'ts839'), Annotation: (..................)
    Time Stamp: ('ts840', 'ts842'), Annotation: peru kichurka no cierto 
    Time Stamp: ('ts843', 'ts848'), Annotation: chay yaguta, yaguta quichush pudirkaka
    Time Stamp: ('ts853', 'ts854'), Annotation: are kay tiaaaaaaa
    Time Stamp: ('ts855', 'ts856'), Annotation: jame nishka, Raymundo Armada 
    Time Stamp: ('ts857', 'ts860'), Annotation: kunaga guañushkayarin
    Time Stamp: ('ts869', 'ts870'), Annotation: payguna china rrukuyanajun no cierto 
    Time Stamp: ('ts877', 'ts879'), Annotation: pay mamallu gan
    Time Stamp: ('ts900', 'ts902'), Annotation: mmm
    Time Stamp: ('ts903', 'ts904'), Annotation: paykunaka ñuka abuela wayllipa
    Time Stamp: ('ts905', 'ts906'), Annotation: linderaguna payguna ñuka
    Time Stamp: ('ts907', 'ts908'), Annotation: imashti 
    Time Stamp: ('ts909', 'ts910'), Annotation: difuntu abuelo allpakuna partidu tarpush tianga kunanga
    Time Stamp: ('ts913', 'ts914'), Annotation: chay 
    Time Stamp: ('ts915', 'ts916'), Annotation: Tia Orti Jame chayguna 
    Time Stamp: ('ts918', 'ts921'), Annotation: payguna tarpun paygunaga
    Time Stamp: ('ts924', 'ts926'), Annotation: eso
    Time Stamp: ('ts927', 'ts930'), Annotation: payguna ñuka rigsinimi igitar
    Time Stamp: ('ts934', 'ts937'), Annotation: reynalduan saquirishka
    Time Stamp: ('ts945', 'ts946'), Annotation: guañurga nita uyarkani, narigsinichu
    Time Stamp: ('ts947', 'ts948'), Annotation: (.........)
    Time Stamp: ('ts949', 'ts950'), Annotation: na rricu uyaylla, uyarkani, na,na yacharkanichu
    Time Stamp: ('ts953', 'ts954'), Annotation: mmm
    Time Stamp: ('ts955', 'ts957'), Annotation: chay chay historiataka shina 
    Time Stamp: ('ts959', 'ts960'), Annotation: kaynmi ginticunaga shamunlluya pasiangapa
    Time Stamp: ('ts961', 'ts966'), Annotation: shina gustangapa
    Time Stamp: ('ts973', 'ts977'), Annotation: chay brukuchish imacha, shinagunaman saquingapa shamunllu
    Time Stamp: ('ts991', 'ts992'), Annotation: ari nallu
    Time Stamp: ('ts993', 'ts996'), Annotation: shina rrurash kay rrumi ukupi
    Time Stamp: ('ts999', 'ts1000'), Annotation: imada shina 
    Time Stamp: ('ts1001', 'ts1002'), Annotation: shina yumbun
    Time Stamp: ('ts1004', 'ts1006'), Annotation: llankash ari
    Time Stamp: ('ts1012', 'ts1016'), Annotation: shina gunata kay rumi rrurranllu shina
    Time Stamp: ('ts1037', 'ts1038'), Annotation: aaan
    Time Stamp: ('ts1058', 'ts1061'), Annotation: shina rricunguichilla 
    Time Stamp: ('ts1063', 'ts1065'), Annotation: aaah
    Time Stamp: ('ts1075', 'ts1076'), Annotation: haaaaaaaa
    Time Stamp: ('ts1077', 'ts1080'), Annotation: shina chinachu tian 
    Time Stamp: ('ts1081', 'ts1084'), Annotation: ari kashna rumikunan shina jambichish 
    Time Stamp: ('ts1085', 'ts1087'), Annotation: ima churaman ni ta uyani 
    Time Stamp: ('ts1089', 'ts1091'), Annotation: churanakuchun china kayamush 
    Time Stamp: ('ts1093', 'ts1094'), Annotation: y china, china na caran no 
    Time Stamp: ('ts1097', 'ts1098'), Annotation: ñaaa china kangunaka
    Time Stamp: ('ts1099', 'ts1100'), Annotation: china punta sufrishkaguna carangichi
    Time Stamp: ('ts1109', 'ts1110'), Annotation: ari
    Time Stamp: ('ts1112', 'ts1114'), Annotation: tiempuka ni chakima
    Time Stamp: ('ts1133', 'ts1134'), Annotation: mmm
    Time Stamp: ('ts1143', 'ts1144'), Annotation: shina 
    Time Stamp: ('ts1157', 'ts1159'), Annotation: cunanbi ricunguaman nin
    Time Stamp: ('ts1166', 'ts1167'), Annotation: None
    Time Stamp: ('ts1168', 'ts1170'), Annotation: isu cunanbi kay 
    Time Stamp: ('ts1171', 'ts1172'), Annotation: kay jipa guagua viñagkuna 
    Time Stamp: ('ts1173', 'ts1175'), Annotation: rricuchingama cashna caran chayguna 
    Time Stamp: ('ts1177', 'ts1179'), Annotation: shinaga nimata na charishga 
    Time Stamp: ('ts1191', 'ts1192'), Annotation: ari tiempu 
    Time Stamp: ('ts1195', 'ts1197'), Annotation: pushcasha
    Time Stamp: ('ts1271', 'ts1272'), Annotation: ari
    Time Stamp: ('ts1273', 'ts1275'), Annotation: tiempuruku
    Time Stamp: ('ts1310', 'ts1312'), Annotation: guanllan
    Time Stamp: ('ts1324', 'ts1326'), Annotation: guanchacchu kutin nachu saquin guanchachun
    Time Stamp: ('ts1404', 'ts1408'), Annotation: madredaga guacha llama era no
    Time Stamp: ('ts1431', 'ts1433'), Annotation: pakalla
    Time Stamp: ('ts1440', 'ts1442'), Annotation: mama Alicia 
    Time Stamp: ('ts1449', 'ts1450'), Annotation: nima papaguma shina 
    Time Stamp: ('ts1451', 'ts1452'), Annotation: kanguna servipi 
    Time Stamp: ('ts1453', 'ts1455'), Annotation: nima na rrecugita aydashga 
    Time Stamp: ('ts1472', 'ts1474'), Annotation: solterakunakapi 
    Time Stamp: ('ts1494', 'ts1496'), Annotation: na na rigsini pi tiaguchari 
    Time Stamp: ('ts1503', 'ts1504'), Annotation: mmm
    Time Stamp: ('ts1553', 'ts1555'), Annotation: imada rudio gan 
    Time Stamp: ('ts1573', 'ts1575'), Annotation: cutishug michina, jarkana cada killa 
    Time Stamp: ('ts1576', 'ts1580'), Annotation: chinaaaaaaaaa
    Time Stamp: ('ts1581', 'ts1584'), Annotation: cambiarin ña 
    Time Stamp: ('ts1586', 'ts1588'), Annotation: kutin ña nuevu yaykun 
    Time Stamp: ('ts1599', 'ts1602'), Annotation: shinachu can
    Time Stamp: ('ts1609', 'ts1610'), Annotation: llamamamanda nunca na kun
    Time Stamp: ('ts1624', 'ts1626'), Annotation: imata kushpata guañun
    Time Stamp: ('ts1637', 'ts1640'), Annotation: na mikunama 
    Time Stamp: ('ts1661', 'ts1663'), Annotation: nallu chaydaga apa rrichilla ima nin 
    Time Stamp: ('ts1665', 'ts1668'), Annotation: ashkugunama semananta, shina amuguna charin
    Time Stamp: ('ts1683', 'ts1684'), Annotation: kutin nachu shina 
    Time Stamp: ('ts1685', 'ts1686'), Annotation: llamaguna fungi llullu
    Time Stamp: ('ts1687', 'ts1688'), Annotation: fungumanda millagman
    Time Stamp: ('ts1689', 'ts1691'), Annotation: chaygunamata nachu wiñachinalla, ma guacchu
    Time Stamp: ('ts1695', 'ts1696'), Annotation: guacchana pakalla tia karka 
    Time Stamp: ('ts1699', 'ts1700'), Annotation: isu
    Time Stamp: ('ts1701', 'ts1702'), Annotation: nachu milla tauca llamapikari 
    Time Stamp: ('ts1703', 'ts1704'), Annotation: manllanay charikaskanka guacchakuna nachu
    Time Stamp: ('ts1721', 'ts1722'), Annotation: ari tiempo 
    Time Stamp: ('ts1727', 'ts1729'), Annotation: lichita 
    Time Stamp: ('ts1737', 'ts1738'), Annotation: llama lichiga mas mishki kanga 
    Time Stamp: ('ts1739', 'ts1740'), Annotation: mas yuraugshagua 
    Time Stamp: ('ts1741', 'ts1743'), Annotation: guagra lichiuan ricunagua
    Time Stamp: ('ts1745', 'ts1746'), Annotation: haaaa
    Time Stamp: ('ts1747', 'ts1748'), Annotation: llama lichiga 
    Time Stamp: ('ts1756', 'ts1758'), Annotation: kikinguna 
    Time Stamp: ('ts1759', 'ts1760'), Annotation: yana urku puesto, nachu kangi o mana
    Time Stamp: ('ts1770', 'ts1773'), Annotation: chillapatacaleramanda 
    Time Stamp: ('ts1781', 'ts1782'), Annotation: kikin tio imashuti kangi 
    Time Stamp: ('ts1785', 'ts1786'), Annotation: haaaaaaaaa
    Time Stamp: ('ts1787', 'ts1789'), Annotation: chillapatamandachu shina kangi 
    Time Stamp: ('ts1791', 'ts1792'), Annotation: shina kunan kay yana urkupi
    Time Stamp: ('ts1793', 'ts1794'), Annotation: casarash kausangi
    Time Stamp: ('ts1797', 'ts1798'), Annotation: yaa 
    Time Stamp: ('ts1799', 'ts1801'), Annotation: chillapatapi naaaa tiani
    Time Stamp: ('ts1809', 'ts1811'), Annotation: ña allpash na charingi
    Time Stamp: ('ts1817', 'ts1819'), Annotation: chaymaga na ashna tianga nocierto 
    Time Stamp: ('ts1822', 'ts1824'), Annotation: uchilaua
    Time Stamp: ('ts1849', 'ts1850'), Annotation: shina imashtigapiga rringi 
    Time Stamp: ('ts1853', 'ts1855'), Annotation: compromiso tiagpi 
    Time Stamp: ('ts1861', 'ts1863'), Annotation: haaaa
    Time Stamp: ('ts1875', 'ts1877'), Annotation: haaaaaa
    Time Stamp: ('ts1891', 'ts1893'), Annotation: mmm
    Time Stamp: ('ts1913', 'ts1914'), Annotation: ya ya
    Time Stamp: ('ts1917', 'ts1918'), Annotation: ya china ricurisha
    Time Stamp: ('ts1919', 'ts1920'), Annotation: guagua
    Time Stamp: ('ts1921', 'ts1923'), Annotation: parlachishpa risha
    Time Stamp: ('ts1948', 'ts1952'), Annotation: (asinakun)
    Time Stamp: ('ts2674', 'ts2676'), Annotation: kayta nachu llugchingi
    Time Stamp: ('ts2677', 'ts2679'), Annotation: Alejitaguata
    Time Stamp: ('ts2686', 'ts2688'), Annotation: kayta apashunshu chimbaman
    Time Stamp: ('ts2691', 'ts2692'), Annotation: (...................)
    Time Stamp: ('ts2697', 'ts2699'), Annotation: aydayari
    Time Stamp: ('ts2705', 'ts2706'), Annotation: rigcha carretera
    Time Stamp: ('ts2707', 'ts2709'), Annotation: padrinomi kan
    Time Stamp: ('ts2711', 'ts2712'), Annotation: rigcha tiajun
    Time Stamp: ('ts2715', 'ts2716'), Annotation: ari
    Time Stamp: ('ts2718', 'ts2721'), Annotation: ari
    Time Stamp: ('ts2727', 'ts2729'), Annotation: None
    Time Stamp: ('ts2737', 'ts2738'), Annotation: haaaaa
    Time Stamp: ('ts2741', 'ts2743'), Annotation: chayda ricujupangi
    Time Stamp: ('ts2749', 'ts2750'), Annotation: tiajura pucllashpa carrupi
    Time Stamp: ('ts2751', 'ts2752'), Annotation: (wawa pukllana)
    Time Stamp: ('ts2753', 'ts2755'), Annotation: maydakan guaguaka
    Time Stamp: ('ts2760', 'ts2761'), Annotation: aydayari
    Time Stamp: ('ts2768', 'ts2771'), Annotation: nachu aydasha
    Time Stamp: ('ts2773', 'ts2774'), Annotation: ha ya
    Time Stamp: ('ts2779', 'ts2780'), Annotation: ñuka
    Time Stamp: ('ts2781', 'ts2783'), Annotation: (............)
    Time Stamp: ('ts2788', 'ts2791'), Annotation: kaydami ñucanch mikuna yacharanchi uchia kash
    Time Stamp: ('ts2792', 'ts2796'), Annotation: machachina yachan
    Time Stamp: ('ts2810', 'ts2812'), Annotation: pingu pingu kan
    Time Stamp: ('ts2823', 'ts2825'), Annotation: kayda
    Time Stamp: ('ts2826', 'ts2828'), Annotation: lagasrtija mikun nin
    Time Stamp: ('ts2829', 'ts2831'), Annotation: ñukanchiga uchila kashpaga
    Time Stamp: ('ts2832', 'ts2834'), Annotation: mortiños nish mikugaranchi
    Time Stamp: ('ts2838', 'ts2840'), Annotation: ha ha
    Time Stamp: ('ts2841', 'ts2843'), Annotation: pingu pingu
    Time Stamp: ('ts2848', 'ts2850'), Annotation: ñuk
    Time Stamp: ('ts2851', 'ts2853'), Annotation: llama guagra
    Time Stamp: ('ts2855', 'ts2858'), Annotation: michimush chayda micush purigaranchi
    Time Stamp: ('ts2867', 'ts2868'), Annotation: janzi kunu kaka tiashka
    Time Stamp: ('ts2871', 'ts2872'), Annotation: ari
    Time Stamp: ('ts2875', 'ts2876'), Annotation: kaykuna brujush 
    Time Stamp: ('ts2877', 'ts2879'), Annotation: brujun nin kay ukukunapi
    Time Stamp: ('ts2881', 'ts2882'), Annotation: brujush yumbu 
    Time Stamp: ('ts2883', 'ts2885'), Annotation: chinaguna tiaran shina
    Time Stamp: ('ts2895', 'ts2896'), Annotation: ha ha
    Time Stamp: ('ts2903', 'ts2904'), Annotation: Alejadritawanga
    Time Stamp: ('ts2905', 'ts2906'), Annotation: nombre de Dios ya 
    Time Stamp: ('ts2907', 'ts2908'), Annotation: kumuringi padrino kikinga jatunmi
    Time Stamp: ('ts2943', 'ts2944'), Annotation: vichijamuy
    Time Stamp: ('ts2950', 'ts2952'), Annotation: parrlay parrlay 
    Time Stamp: ('ts2953', 'ts2954'), Annotation: ñuka guaguandi kidash
    Time Stamp: ('ts2969', 'ts2970'), Annotation: urkukunu
    Time Stamp: ('ts2973', 'ts2974'), Annotation: (................................)
    Time Stamp: ('ts2975', 'ts2976'), Annotation: ari
    Time Stamp: ('ts2979', 'ts2980'), Annotation: haaaa
    Time Stamp: ('ts2981', 'ts2982'), Annotation: pilas, pilas
    Time Stamp: ('ts2983', 'ts2984'), Annotation: jauapi cuilaguchu
    Time Stamp: ('ts2985', 'ts2986'), Annotation: demas juylagumi 
    Time Stamp: ('ts2987', 'ts2989'), Annotation: (........)
    Time Stamp: ('ts2988', 'ts2990'), Annotation: rrumi
    Time Stamp: ('ts2991', 'ts2992'), Annotation: urajush shamuni
    Time Stamp: ('ts2997', 'ts2998'), Annotation: mashti 
    Time Stamp: ('ts3000', 'ts3002'), Annotation: padrinoman cienda nika
    Time Stamp: ('ts3005', 'ts3006'), Annotation: na parirrumi can na risingika
    Time Stamp: ('ts3009', 'ts3010'), Annotation: carru chaya
    Time Stamp: ('ts3012', 'ts3015'), Annotation: shuyay
    Time Stamp: ('ts3019', 'ts3020'), Annotation: (asin)
    Time Stamp: ('ts3021', 'ts3022'), Annotation: (shayjushga)
    Time Stamp: ('ts3034', 'ts3036'), Annotation: Alejaguta firmangi
    Time Stamp: ('ts3039', 'ts3040'), Annotation: jahua urkuta ni 
    Time Stamp: ('ts3051', 'ts3052'), Annotation: (.....................)
    Time Stamp: ('ts3057', 'ts3058'), Annotation: kaymansh quishayachi
    Time Stamp: ('ts3061', 'ts3063'), Annotation: wasichish
    Time Stamp: ('ts3062', 'ts3064'), Annotation: bajaron 
    Time Stamp: ('ts3065', 'ts3066'), Annotation: cayma
    Time Stamp: ('ts3091', 'ts3093'), Annotation: kay kaspigunamada pita shina churashga
    Time Stamp: ('ts3095', 'ts3096'), Annotation: kay caspigunadaga
    Time Stamp: ('ts3113', 'ts3114'), Annotation: padrino diga 
    Time Stamp: ('ts3115', 'ts3116'), Annotation: aqui esta padrino 
    Time Stamp: ('ts3125', 'ts3126'), Annotation: luckyta apamungi kaypi fututa llukchinga
    Time Stamp: ('ts3129', 'ts3130'), Annotation: na yapa chirichu kan 
    Time Stamp: ('ts3134', 'ts3137'), Annotation: allimi kashga
    Time Stamp: ('ts3141', 'ts3142'), Annotation: jahuaman chayashunchu nin padrino
    Time Stamp: ('ts3145', 'ts3146'), Annotation: pudinachu cangi
    Time Stamp: ('ts3149', 'ts3150'), Annotation: payga purinini
    Time Stamp: ('ts3158', 'ts3160'), Annotation: ñau panguilla
    Time Stamp: ('ts3162', 'ts3164'), Annotation: chayman ñaupayñaupay
    Time Stamp: ('ts3165', 'ts3167'), Annotation: ñuka Alejandraguan shayjuni
    Time Stamp: ('ts3225', 'ts3226'), Annotation: (............................)
    Time Stamp: ('ts3252', 'ts3254'), Annotation: (..................)
    Time Stamp: ('ts3256', 'ts3257'), Annotation: puñujunyari
    Time Stamp: ('ts3357', 'ts3358'), Annotation: (............................)
    Time Stamp: ('ts3577', 'ts3578'), Annotation: (...................................)
    Time Stamp: ('ts3579', 'ts3580'), Annotation: mortiñus habidu jun
    Time Stamp: ('ts3581', 'ts3582'), Annotation: mortiñosga tian kaypi demasta
    Time Stamp: ('ts3595', 'ts3597'), Annotation: Jorge saca yo te saco fotos 
    Time Stamp: ('ts3601', 'ts3602'), Annotation: padrinota
    Time Stamp: ('ts3603', 'ts3604'), Annotation: llukchina
    Time Stamp: ('ts3607', 'ts3608'), Annotation: marcale hija
    Time Stamp: ('ts3613', 'ts3614'), Annotation: bonita 
    Time Stamp: ('ts3617', 'ts3618'), Annotation: bajaras la 
    Time Stamp: ('ts3619', 'ts3620'), Annotation: Ali
    Time Stamp: ('ts3626', 'ts3628'), Annotation: algo paso 
    Time Stamp: ('ts3631', 'ts3632'), Annotation: padrino churay fotopi
    Time Stamp: ('ts3645', 'ts3646'), Annotation: ña ña
    Time Stamp: ('ts3647', 'ts3648'), Annotation: mashti 
    Time Stamp: ('ts3649', 'ts3650'), Annotation: (............)
    Time Stamp: ('ts3663', 'ts3664'), Annotation: maychari mortiñus
    Time Stamp: ('ts3665', 'ts3667'), Annotation: (....................)
    Time Stamp: ('ts3684', 'ts3686'), Annotation: Jorje, Jorje
    Time Stamp: ('ts3687', 'ts3688'), Annotation: Jorje
    Time Stamp: ('ts3689', 'ts3691'), Annotation: no va a pasar nada 
    Time Stamp: ('ts3697', 'ts3698'), Annotation: Ali 
    Time Stamp: ('ts3702', 'ts3705'), Annotation: Ali
    Time Stamp: ('ts3711', 'ts3712'), Annotation: Ali 
    Time Stamp: ('ts3715', 'ts3716'), Annotation: mira alla
    Time Stamp: ('ts3718', 'ts3720'), Annotation: Ali
    Time Stamp: ('ts3721', 'ts3722'), Annotation: Ali 
    Time Stamp: ('ts3725', 'ts3726'), Annotation: Aaaali
    Time Stamp: ('ts3727', 'ts3728'), Annotation: asin 
    Time Stamp: ('ts3731', 'ts3732'), Annotation: Alida llukchirkanchi 
    Time Stamp: ('ts3733', 'ts3734'), Annotation: rrumigu yachish
    Time Stamp: ('ts3737', 'ts3739'), Annotation: ricuchi 
    Time Stamp: ('ts3743', 'ts3745'), Annotation: allimi llukshish
    Time Stamp: ('ts3764', 'ts3766'), Annotation: urugunapish guagrakuna
    Time Stamp: ('ts3767', 'ts3769'), Annotation: mandin  tiashkakuna
    Time Stamp: ('ts3771', 'ts3773'), Annotation: imada 
    Time Stamp: ('ts3776', 'ts3779'), Annotation: maydada muyushu
    Time Stamp: ('ts3780', 'ts3782'), Annotation: ah ya ya 
    Time Stamp: ('ts3784', 'ts3786'), Annotation: shinaga 
    Time Stamp: ('ts3789', 'ts3790'), Annotation: kunukashka Jorgito 
    Time Stamp: ('ts3802', 'ts3805'), Annotation: chay chimbamunga
    Time Stamp: ('ts3806', 'ts3808'), Annotation: maymun chay ñan shugshin
    Time Stamp: ('ts3815', 'ts3816'), Annotation: ari chay ñan 
