Speaker: Simeon
  Tier Type: po, Annotations Count: 2412
    Time Stamp: ('ts1493', 'ts1494'), Annotation: nirkani karrupi nachu
    Time Stamp: ('ts1495', 'ts1496'), Annotation: guayna
    Time Stamp: ('ts1499', 'ts1500'), Annotation: tianllu kaipi
    Time Stamp: ('ts1501', 'ts1503'), Annotation: amante nirka ima
    Time Stamp: ('ts1505', 'ts1506'), Annotation: guayna
    Time Stamp: ('ts1507', 'ts1508'), Annotation: rikushcangi machu Pichupi
    Time Stamp: ('ts1509', 'ts1511'), Annotation: Perupi
    Time Stamp: ('ts1513', 'ts1514'), Annotation: urku
    Time Stamp: ('ts1515', 'ts1517'), Annotation: Guayna kapagpash tiashka
    Time Stamp: ('ts1518', 'ts1520'), Annotation: guashapi tian shug urku
    Time Stamp: ('ts1521', 'ts1522'), Annotation: nin guayna Pichu
    Time Stamp: ('ts1525', 'ts1526'), Annotation: Machu pichu es como rruku pichu ningapa
    Time Stamp: ('ts1527', 'ts1528'), Annotation: y Wayna Pichu 
    Time Stamp: ('ts1529', 'ts1530'), Annotation: es como ruku Pichincha y guagua `Pichincha
    Time Stamp: ('ts1532', 'ts1534'), Annotation: shug ruku, shug jefaguan 
    Time Stamp: ('ts1535', 'ts1536'), Annotation: ha ha
    Time Stamp: ('ts1537', 'ts1538'), Annotation: chaypinin guayna
    Time Stamp: ('ts1539', 'ts1540'), Annotation: guayna kapag ali
    Time Stamp: ('ts1541', 'ts1542'), Annotation: chay oras mana amante karka joven karka
    Time Stamp: ('ts1543', 'ts1544'), Annotation: Guayna kapag karka el
    Time Stamp: ('ts1545', 'ts1546'), Annotation: el Rey joven 
    Time Stamp: ('ts1548', 'ts1550'), Annotation: mmm j
    Time Stamp: ('ts1551', 'ts1552'), Annotation: pero si dice yo tengo un joven
    Time Stamp: ('ts1553', 'ts1554'), Annotation: es como tengo amante
    Time Stamp: ('ts1556', 'ts1558'), Annotation: chaymanta shina shug shishpa
    Time Stamp: ('ts1559', 'ts1560'), Annotation: a ver guarmy 
    Time Stamp: ('ts1561', 'ts1562'), Annotation: guana ninga chayka
    Time Stamp: ('ts1563', 'ts1566'), Annotation: sapash ñaa  na
    Time Stamp: ('ts1568', 'ts1570'), Annotation: guambra
    Time Stamp: ('ts1571', 'ts1572'), Annotation: aja
    Time Stamp: ('ts1573', 'ts1574'), Annotation: eeeeeee
    Time Stamp: ('ts1575', 'ts1576'), Annotation: grueso
    Time Stamp: ('ts1579', 'ts1580'), Annotation: rraku
    Time Stamp: ('ts1581', 'ts1582'), Annotation: aaaaaaaaaaaaaa
    Time Stamp: ('ts1583', 'ts1584'), Annotation: llash
    Time Stamp: ('ts1585', 'ts1586'), Annotation: llappsss
    Time Stamp: ('ts1587', 'ts1589'), Annotation: llapsa tian 
    Time Stamp: ('ts1590', 'ts1592'), Annotation: llapsha o llapcha
    Time Stamp: ('ts1599', 'ts1600'), Annotation: ñañu
    Time Stamp: ('ts1601', 'ts1603'), Annotation: delgado
    Time Stamp: ('ts1606', 'ts1609'), Annotation: ñañu 
    Time Stamp: ('ts1611', 'ts1612'), Annotation: tila
    Time Stamp: ('ts1613', 'ts1614'), Annotation: guiar
    Time Stamp: ('ts1615', 'ts1617'), Annotation: pushana 
    Time Stamp: ('ts1619', 'ts1620'), Annotation: pushana
    Time Stamp: ('ts1621', 'ts1622'), Annotation: acusar
    Time Stamp: ('ts1624', 'ts1626'), Annotation: apanapash 
    Time Stamp: ('ts1627', 'ts1629'), Annotation: na rikurin pushag maskanchi kaypi
    Time Stamp: ('ts1631', 'ts1632'), Annotation: pushakana o chatana acusar 
    Time Stamp: ('ts1634', 'ts1636'), Annotation: na tianga caypi nachu acusar imashina canga
    Time Stamp: ('ts1639', 'ts1640'), Annotation: achakana
    Time Stamp: ('ts1643', 'ts1644'), Annotation: aya
    Time Stamp: ('ts1645', 'ts1646'), Annotation: tal vez relacion tianga 
    Time Stamp: ('ts1647', 'ts1648'), Annotation: na yapa diferenciachu kan
    Time Stamp: ('ts1653', 'ts1654'), Annotation: achakina
    Time Stamp: ('ts1655', 'ts1656'), Annotation: una achakina
    Time Stamp: ('ts1657', 'ts1658'), Annotation: no no hay 
    Time Stamp: ('ts1659', 'ts1660'), Annotation: cha, chata
    Time Stamp: ('ts1661', 'ts1662'), Annotation: cunana
    Time Stamp: ('ts1663', 'ts1665'), Annotation: cunani
    Time Stamp: ('ts1669', 'ts1670'), Annotation: imatikan 
    Time Stamp: ('ts1673', 'ts1675'), Annotation: consejo
    Time Stamp: ('ts1679', 'ts1680'), Annotation: cuna
    Time Stamp: ('ts1685', 'ts1686'), Annotation: aja
    Time Stamp: ('ts1689', 'ts1690'), Annotation: ya ya
    Time Stamp: ('ts1691', 'ts1692'), Annotation: kunan yayakuna ari
    Time Stamp: ('ts1695', 'ts1696'), Annotation: aja
    Time Stamp: ('ts1697', 'ts1698'), Annotation: eeee
    Time Stamp: ('ts1699', 'ts1700'), Annotation: contestar 
    Time Stamp: ('ts1707', 'ts1709'), Annotation: aja
    Time Stamp: ('ts1711', 'ts1712'), Annotation: acercarse
    Time Stamp: ('ts1719', 'ts1720'), Annotation: aja
    Time Stamp: ('ts1721', 'ts1722'), Annotation: kimirina 
    Time Stamp: ('ts1725', 'ts1726'), Annotation: porque hayda achuna o ashuna
    Time Stamp: ('ts1728', 'ts1730'), Annotation: na, nachu 
    Time Stamp: ('ts1731', 'ts1732'), Annotation: ya
    Time Stamp: ('ts1733', 'ts1734'), Annotation: llegar 
    Time Stamp: ('ts1737', 'ts1738'), Annotation: preguntar
    Time Stamp: ('ts1741', 'ts1742'), Annotation: pedir
    Time Stamp: ('ts1745', 'ts1746'), Annotation: ladrar
    Time Stamp: ('ts1749', 'ts1750'), Annotation: tianllu kaypi
    Time Stamp: ('ts1753', 'ts1756'), Annotation: nachu guag nin  o guar nina o nima
    Time Stamp: ('ts1757', 'ts1758'), Annotation: rriman 
    Time Stamp: ('ts1762', 'ts1764'), Annotation: guakan nachu guakan
    Time Stamp: ('ts1765', 'ts1766'), Annotation: guakan 
    Time Stamp: ('ts1767', 'ts1768'), Annotation: bañarse
    Time Stamp: ('ts1770', 'ts1772'), Annotation: armana
    Time Stamp: ('ts1773', 'ts1774'), Annotation: ser estar
    Time Stamp: ('ts1778', 'ts1780'), Annotation: kana
    Time Stamp: ('ts1781', 'ts1782'), Annotation: enojado o estar enojado
    Time Stamp: ('ts1787', 'ts1788'), Annotation: fiña
    Time Stamp: ('ts1789', 'ts1790'), Annotation: mmmm
    Time Stamp: ('ts1791', 'ts1792'), Annotation: nacer, crecer
    Time Stamp: ('ts1796', 'ts1798'), Annotation: guacharna viñana
    Time Stamp: ('ts1799', 'ts1801'), Annotation: chaypi nin yurina
    Time Stamp: ('ts1802', 'ts1803'), Annotation: aja 
    Time Stamp: ('ts1804', 'ts1806'), Annotation: guiñana
    Time Stamp: ('ts1807', 'ts1808'), Annotation: pero nima kan yurina
    Time Stamp: ('ts1813', 'ts1814'), Annotation: na uyashkani 
    Time Stamp: ('ts1815', 'ts1816'), Annotation: guiñana
    Time Stamp: ('ts1817', 'ts1818'), Annotation: asco
    Time Stamp: ('ts1819', 'ts1820'), Annotation: milla
    Time Stamp: ('ts1825', 'ts1826'), Annotation: milla sintini 
    Time Stamp: ('ts1827', 'ts1828'), Annotation: asco o vomito 
    Time Stamp: ('ts1829', 'ts1831'), Annotation: cangachu 
    Time Stamp: ('ts1837', 'ts1838'), Annotation: aja
    Time Stamp: ('ts1839', 'ts1841'), Annotation: millani
    Time Stamp: ('ts1845', 'ts1846'), Annotation: sintrini ningapa millami
    Time Stamp: ('ts1848', 'ts1850'), Annotation: millañay
    Time Stamp: ('ts1853', 'ts1854'), Annotation: me da asco
    Time Stamp: ('ts1856', 'ts1858'), Annotation: aja 
    Time Stamp: ('ts1861', 'ts1862'), Annotation: millañaaaay
    Time Stamp: ('ts1863', 'ts1864'), Annotation: pero ñuka millanimi o na 
    Time Stamp: ('ts1869', 'ts1870'), Annotation: can millangi o na 
    Time Stamp: ('ts1875', 'ts1876'), Annotation: solo millani
    Time Stamp: ('ts1878', 'ts1881'), Annotation: millani como me da
    Time Stamp: ('ts1882', 'ts1888'), Annotation: me da ganas de vomitar
    Time Stamp: ('ts1891', 'ts1892'), Annotation: millacani igual milla 
    Time Stamp: ('ts1893', 'ts1894'), Annotation: bora esta borracho
    Time Stamp: ('ts1897', 'ts1898'), Annotation: macha
    Time Stamp: ('ts1899', 'ts1900'), Annotation: tener hambre
    Time Stamp: ('ts1903', 'ts1904'), Annotation: yarji
    Time Stamp: ('ts1907', 'ts1908'), Annotation: yarji
    Time Stamp: ('ts1911', 'ts1912'), Annotation: mmm j
    Time Stamp: ('ts1915', 'ts1916'), Annotation: mm j
    Time Stamp: ('ts1917', 'ts1918'), Annotation: yarji yarjita
    Time Stamp: ('ts1919', 'ts1920'), Annotation: yarji
    Time Stamp: ('ts1921', 'ts1922'), Annotation: solo yarji va ser 
    Time Stamp: ('ts1923', 'ts1924'), Annotation: sobrar
    Time Stamp: ('ts1926', 'ts1928'), Annotation: mm j
    Time Stamp: ('ts1929', 'ts1930'), Annotation: estar triste
    Time Stamp: ('ts1935', 'ts1936'), Annotation: salvarse o liberarse creo 
    Time Stamp: ('ts1941', 'ts1942'), Annotation: aja
    Time Stamp: ('ts1943', 'ts1944'), Annotation: tener sed 
    Time Stamp: ('ts1949', 'ts1950'), Annotation: eeee
    Time Stamp: ('ts1951', 'ts1952'), Annotation: estar cansado
    Time Stamp: ('ts1957', 'ts1958'), Annotation: ganaa  aaaa
    Time Stamp: ('ts1959', 'ts1960'), Annotation: aaaa
    Time Stamp: ('ts1961', 'ts1962'), Annotation: llallina
    Time Stamp: ('ts1965', 'ts1966'), Annotation: exceder pasar
    Time Stamp: ('ts1967', 'ts1968'), Annotation: llallina
    Time Stamp: ('ts1971', 'ts1972'), Annotation: yalina nachu
    Time Stamp: ('ts1973', 'ts1974'), Annotation: no se si es lo mismo rikushun
    Time Stamp: ('ts1975', 'ts1976'), Annotation: yali
    Time Stamp: ('ts1977', 'ts1978'), Annotation: guallina
    Time Stamp: ('ts1979', 'ts1981'), Annotation: como dañar
    Time Stamp: ('ts1982', 'ts1984'), Annotation: guaglina
    Time Stamp: ('ts1985', 'ts1988'), Annotation: guaglina ningi
    Time Stamp: ('ts1989', 'ts1990'), Annotation: guagli
    Time Stamp: ('ts1991', 'ts1992'), Annotation: hacerse adormeserse
    Time Stamp: ('ts1993', 'ts1994'), Annotation: hacerse amortiguado
    Time Stamp: ('ts1995', 'ts1996'), Annotation: susul nin
    Time Stamp: ('ts1997', 'ts2000'), Annotation: na nachu
    Time Stamp: ('ts2001', 'ts2002'), Annotation: imata
    Time Stamp: ('ts2007', 'ts2008'), Annotation: puñurina
    Time Stamp: ('ts2009', 'ts2010'), Annotation: si
    Time Stamp: ('ts2011', 'ts2012'), Annotation: okey
    Time Stamp: ('ts2013', 'ts2014'), Annotation: terminar convertirse
    Time Stamp: ('ts2015', 'ts2016'), Annotation: chacchi tian nachu
    Time Stamp: ('ts2018', 'ts2023'), Annotation: tukuna, tukurina tukuchina 
    Time Stamp: ('ts2025', 'ts2026'), Annotation: empezar
    Time Stamp: ('ts2029', 'ts2030'), Annotation: morder
    Time Stamp: ('ts2033', 'ts2034'), Annotation: kashtuna
    Time Stamp: ('ts2035', 'ts2036'), Annotation: eso es como masticar pero
    Time Stamp: ('ts2037', 'ts2038'), Annotation: shug animal 
    Time Stamp: ('ts2039', 'ts2040'), Annotation: imata rrurran 
    Time Stamp: ('ts2043', 'ts2044'), Annotation: mukuna
    Time Stamp: ('ts2045', 'ts2046'), Annotation: pero shug mana
    Time Stamp: ('ts2047', 'ts2048'), Annotation: mana mikungapa
    Time Stamp: ('ts2049', 'ts2050'), Annotation: solo shug allku shina
    Time Stamp: ('ts2051', 'ts2053'), Annotation: shina mikungapa
    Time Stamp: ('ts2055', 'ts2056'), Annotation: kashtun
    Time Stamp: ('ts2059', 'ts2060'), Annotation: kanin
    Time Stamp: ('ts2067', 'ts2069'), Annotation: chayfush tian 
    Time Stamp: ('ts2071', 'ts2072'), Annotation: kashtukuna
    Time Stamp: ('ts2075', 'ts2076'), Annotation: y
    Time Stamp: ('ts2077', 'ts2081'), Annotation: kani
    Time Stamp: ('ts2083', 'ts2084'), Annotation: bloquear
    Time Stamp: ('ts2085', 'ts2086'), Annotation: chay tian nachu
    Time Stamp: ('ts2088', 'ts2090'), Annotation: jarkana
    Time Stamp: ('ts2093', 'ts2095'), Annotation: jarkashka
    Time Stamp: ('ts2097', 'ts2099'), Annotation: jarkashka nina
    Time Stamp: ('ts2103', 'ts2104'), Annotation: soplar
    Time Stamp: ('ts2106', 'ts2108'), Annotation: fukuna
    Time Stamp: ('ts2109', 'ts2110'), Annotation: hervir
    Time Stamp: ('ts2114', 'ts2117'), Annotation: mm j
    Time Stamp: ('ts2118', 'ts2120'), Annotation: (ukun)
    Time Stamp: ('ts2121', 'ts2122'), Annotation: prestar 
    Time Stamp: ('ts2125', 'ts2126'), Annotation: romper
    Time Stamp: ('ts2131', 'ts2132'), Annotation: respirar
    Time Stamp: ('ts2137', 'ts2138'), Annotation: aja 
    Time Stamp: ('ts2139', 'ts2140'), Annotation: aaa
    Time Stamp: ('ts2141', 'ts2142'), Annotation: bajar
    Time Stamp: ('ts2145', 'ts2146'), Annotation: urijuna
    Time Stamp: ('ts2147', 'ts2148'), Annotation: (ukun)
    Time Stamp: ('ts2149', 'ts2150'), Annotation: yyyyyyyyy
    Time Stamp: ('ts2151', 'ts2152'), Annotation: churpuna na tian nachu
    Time Stamp: ('ts2155', 'ts2156'), Annotation: aja
    Time Stamp: ('ts2157', 'ts2158'), Annotation: despersarse
    Time Stamp: ('ts2159', 'ts2160'), Annotation: semillas
    Time Stamp: ('ts2165', 'ts2166'), Annotation: shitana 
    Time Stamp: ('ts2167', 'ts2169'), Annotation: pero na shiguana nachu
    Time Stamp: ('ts2171', 'ts2172'), Annotation: aja
    Time Stamp: ('ts2175', 'ts2176'), Annotation: quemar
    Time Stamp: ('ts2179', 'ts2180'), Annotation: aja
    Time Stamp: ('ts2181', 'ts2182'), Annotation: kanana
    Time Stamp: ('ts2183', 'ts2184'), Annotation: kañana
    Time Stamp: ('ts2185', 'ts2186'), Annotation: quemar
    Time Stamp: ('ts2187', 'ts2188'), Annotation: chaychu
    Time Stamp: ('ts2193', 'ts2194'), Annotation: rraurana
    Time Stamp: ('ts2195', 'ts2196'), Annotation: tampoco
    Time Stamp: ('ts2197', 'ts2198'), Annotation: comprar
    Time Stamp: ('ts2201', 'ts2202'), Annotation: yamar
    Time Stamp: ('ts2205', 'ts2206'), Annotation: llevar
    Time Stamp: ('ts2209', 'ts2210'), Annotation: haaa
    Time Stamp: ('ts2211', 'ts2212'), Annotation: llevar
    Time Stamp: ('ts2213', 'ts2214'), Annotation: asi
    Time Stamp: ('ts2217', 'ts2218'), Annotation: cargar en brazo
    Time Stamp: ('ts2221', 'ts2223'), Annotation: ugllana
    Time Stamp: ('ts2224', 'ts2226'), Annotation: markana tianllu
    Time Stamp: ('ts2227', 'ts2228'), Annotation: ari contestai
    Time Stamp: ('ts2233', 'ts2234'), Annotation: aja 
    Time Stamp: ('ts2259', 'ts2260'), Annotation: (samajun)
    Time Stamp: ('ts2265', 'ts2266'), Annotation: ari
    Time Stamp: ('ts2267', 'ts2268'), Annotation: ya entonces markana
    Time Stamp: ('ts2269', 'ts2270'), Annotation: y tambien apana
    Time Stamp: ('ts2273', 'ts2274'), Annotation: tayar
    Time Stamp: ('ts2275', 'ts2276'), Annotation: tallar madera
    Time Stamp: ('ts2279', 'ts2280'), Annotation: llagllana
    Time Stamp: ('ts2283', 'ts2284'), Annotation: llagllay
    Time Stamp: ('ts2290', 'ts2292'), Annotation: llagllani
    Time Stamp: ('ts2293', 'ts2294'), Annotation: (asin)
    Time Stamp: ('ts2295', 'ts2296'), Annotation: kaypi tian kashtuna
    Time Stamp: ('ts2299', 'ts2300'), Annotation: katsuna
    Time Stamp: ('ts2301', 'ts2302'), Annotation: katsuna nin  masticar
    Time Stamp: ('ts2303', 'ts2304'), Annotation: Perupi pero kaypi kashtuna
    Time Stamp: ('ts2306', 'ts2308'), Annotation: a ver
    Time Stamp: ('ts2309', 'ts2310'), Annotation: ya haber
    Time Stamp: ('ts2311', 'ts2312'), Annotation: ahogar sofocar
    Time Stamp: ('ts2313', 'ts2314'), Annotation: sofocar
    Time Stamp: ('ts2315', 'ts2316'), Annotation: muky
    Time Stamp: ('ts2319', 'ts2321'), Annotation: ñuka na uyashkani
    Time Stamp: ('ts2323', 'ts2324'), Annotation: ari ninga
    Time Stamp: ('ts2325', 'ts2326'), Annotation: na samayta ushanga 
    Time Stamp: ('ts2327', 'ts2329'), Annotation: imatapash ninga 
    Time Stamp: ('ts2333', 'ts2334'), Annotation: mm j
    Time Stamp: ('ts2335', 'ts2336'), Annotation: escoger
    Time Stamp: ('ts2341', 'ts2342'), Annotation: rosar para agricultura
    Time Stamp: ('ts2343', 'ts2344'), Annotation: cortar
    Time Stamp: ('ts2345', 'ts2346'), Annotation: limpiar para agricultura 
    Time Stamp: ('ts2351', 'ts2352'), Annotation: chakuy
    Time Stamp: ('ts2355', 'ts2356'), Annotation: chakuy 
    Time Stamp: ('ts2357', 'ts2358'), Annotation: rrikuy 
    Time Stamp: ('ts2359', 'ts2360'), Annotation: kaymi solo kaypi uyashkani usia
    Time Stamp: ('ts2363', 'ts2364'), Annotation: nachu 
    Time Stamp: ('ts2367', 'ts2368'), Annotation: pero kaymi kan proto quechua
    Time Stamp: ('ts2369', 'ts2370'), Annotation: ya uu
    Time Stamp: ('ts2371', 'ts2372'), Annotation: unay uuuu urigalmanda
    Time Stamp: ('ts2373', 'ts2374'), Annotation: ñuka yuyarkani 
    Time Stamp: ('ts2375', 'ts2376'), Annotation: Oyacachimantakuna 
    Time Stamp: ('ts2377', 'ts2378'), Annotation: inventashka porque na uyashkani shug llaktakunapi
    Time Stamp: ('ts2379', 'ts2380'), Annotation: pero chaypi tian hasta
    Time Stamp: ('ts2381', 'ts2382'), Annotation: Perupi Boliviapi nachu
    Time Stamp: ('ts2383', 'ts2384'), Annotation: solo caypi shug dialegtokuna
    Time Stamp: ('ts2387', 'ts2388'), Annotation: chigarichishca pero Oyacachimanda
    Time Stamp: ('ts2389', 'ts2390'), Annotation: usia
    Time Stamp: ('ts2393', 'ts2394'), Annotation: ssss escalar
    Time Stamp: ('ts2396', 'ts2398'), Annotation: vitsikana
    Time Stamp: ('ts2399', 'ts2400'), Annotation: sikana tianchu
    Time Stamp: ('ts2409', 'ts2410'), Annotation: ha ya
    Time Stamp: ('ts2413', 'ts2414'), Annotation: viiiiiitssssssss
    Time Stamp: ('ts2415', 'ts2416'), Annotation: vitsssss
    Time Stamp: ('ts2417', 'ts2418'), Annotation: kana
    Time Stamp: ('ts2423', 'ts2424'), Annotation: ya
    Time Stamp: ('ts2425', 'ts2426'), Annotation: a ver sigamos
    Time Stamp: ('ts2427', 'ts2428'), Annotation: eeeeee
    Time Stamp: ('ts2429', 'ts2430'), Annotation: cerrar
    Time Stamp: ('ts2434', 'ts2436'), Annotation: ha ha
    Time Stamp: ('ts2441', 'ts2442'), Annotation: bichikana
    Time Stamp: ('ts2443', 'ts2445'), Annotation: bitsikana o bishkana
    Time Stamp: ('ts2447', 'ts2448'), Annotation: ari
    Time Stamp: ('ts2449', 'ts2450'), Annotation: subir bitskana nachu
    Time Stamp: ('ts2451', 'ts2452'), Annotation: y cerrar la puerta
    Time Stamp: ('ts2454', 'ts2456'), Annotation: bitchkana
    Time Stamp: ('ts2457', 'ts2459'), Annotation: aja
    Time Stamp: ('ts2461', 'ts2462'), Annotation: eeeeeeeee
    Time Stamp: ('ts2463', 'ts2464'), Annotation: guaykana nin uyashkangi
    Time Stamp: ('ts2467', 'ts2468'), Annotation: imata kan 
    Time Stamp: ('ts2473', 'ts2474'), Annotation: aya
    Time Stamp: ('ts2477', 'ts2478'), Annotation: formar grupo
    Time Stamp: ('ts2485', 'ts2486'), Annotation: ya
    Time Stamp: ('ts2487', 'ts2488'), Annotation: colaborar
    Time Stamp: ('ts2491', 'ts2492'), Annotation: colaborar
    Time Stamp: ('ts2493', 'ts2494'), Annotation: venir
    Time Stamp: ('ts2497', 'ts2498'), Annotation: volver
    Time Stamp: ('ts2501', 'ts2502'), Annotation: tiggrana
    Time Stamp: ('ts2505', 'ts2506'), Annotation: con g nachu
    Time Stamp: ('ts2507', 'ts2508'), Annotation: tigrana
    Time Stamp: ('ts2509', 'ts2510'), Annotation: cocinar
    Time Stamp: ('ts2518', 'ts2519'), Annotation: cosinana
    Time Stamp: ('ts2520', 'ts2522'), Annotation: yanuna
    Time Stamp: ('ts2523', 'ts2524'), Annotation: aja 
    Time Stamp: ('ts2525', 'ts2526'), Annotation: kununa
    Time Stamp: ('ts2527', 'ts2528'), Annotation: eeeeeeee
    Time Stamp: ('ts2529', 'ts2530'), Annotation: toser
    Time Stamp: ('ts2535', 'ts2536'), Annotation: contar
    Time Stamp: ('ts2547', 'ts2548'), Annotation: yupana
    Time Stamp: ('ts2549', 'ts2550'), Annotation: ari
    Time Stamp: ('ts2551', 'ts2552'), Annotation: kaypash tian yupana
    Time Stamp: ('ts2553', 'ts2554'), Annotation: kaypi nin
    Time Stamp: ('ts2555', 'ts2556'), Annotation: tapar las 
    Time Stamp: ('ts2557', 'ts2558'), Annotation: las brazas para que no se apague el fuego
    Time Stamp: ('ts2559', 'ts2560'), Annotation: kullina
    Time Stamp: ('ts2565', 'ts2566'), Annotation: aja
    Time Stamp: ('ts2567', 'ts2568'), Annotation: como ñuka ministini kay 
    Time Stamp: ('ts2569', 'ts2570'), Annotation: kay brazakuna jipaman japichichun
    Time Stamp: ('ts2571', 'ts2572'), Annotation: entonces asalla tapasha
    Time Stamp: ('ts2577', 'ts2578'), Annotation: pambana
    Time Stamp: ('ts2579', 'ts2581'), Annotation: ya ya
